address;victim_fanin;drain_txs;btc_from_victims;first_seen;last_seen
bc1q40zwf3a9pe8pa8gd7p9gdvcvjfldm2mg8u6e3e;1;1;0.17;21.04.2022;21.04.2022
bc1qf7vn2mql34epch3yhtv3sflt0lg5n9nrru8yvh;1;1;0.17;19.05.2023;19.05.2023
bc1qj8l9y8aajttzvzurx0q9mvru6gmhqxfpgw0q9w;1;1;0.16997954;26.01.2023;26.01.2023
bc1ql2w7kr2sghxcgjc3ln7qc7mqa9ds94x0w93rsr;1;1;0.1692986;05.01.2023;05.01.2023
3QPJeRUJbbyAReY6hFTLFE8ZZB3M6P4thx;1;1;0.16898012;31.07.2026;31.07.2026
3Je6S9X2qTZJzzrsLZWtzZt5kFSZ3pSWFu;1;1;0.16746211;18.07.2025;18.07.2025
bc1pahp42gc56dwc0g97kazyuja9vns9gut6pc4drh3lvds8y9gfzvasm8hflf;1;1;0.16733897;10.01.2026;10.01.2026
bc1qjutg3aqkx8uc0pl4x7d6ynj36xh77pum45pnx9;1;1;0.16715848;07.11.2024;07.11.2024
38MVHdY23nPfQgUyZAh4RhfA1nQVB7cJhG;1;1;0.1666;28.10.2021;28.10.2021
3L92sffDQfV9TaH2ryLYLS8xdaXzyKw4Uh;1;1;0.16602962;24.09.2022;24.09.2022
3CGQ2fpXv4ibcBThe68V2ftQ4s99ejXW8x;1;1;0.16598702;11.12.2024;11.12.2024
bc1qc3vkcqjkddurl2zc00mumpatvrtsf0h9w9z9nu;1;1;0.16582652;01.06.2026;01.06.2026
3HEU5j9bF9b1iezHGg82uCkEmirTv1uTYQ;1;1;0.1650505;25.09.2022;25.09.2022
bc1qylcluau8zdm9u8q2mhszafshevxnr7lujm7vtp;1;1;0.16375483;07.11.2024;07.11.2024
3QwBMDoT7kRAnBuanEPNTdRpMxsvGmhyuR;1;3;0.16369422;26.01.2024;14.02.2024
bc1q9p0vqvlzf8y4zg3gfnr2sp6apar26k9z6jqmks;1;1;0.16077461;31.07.2026;31.07.2026
bc1qvg4m46fxcv2c0ynljcxrwqplnclxcgtwqx7xkp;1;1;0.16077101;25.03.2024;25.03.2024
1CUperrBT5HrLhZvppKUoXxVGYupoAT9Cr;1;1;0.16063539;09.06.2023;09.06.2023
bc1qks0f56jkzua0hm35kjsf97uzuey8cjncuc87l0;1;1;0.16028263;23.03.2023;23.03.2023
bc1qc5xrzxelxm867ylypvu36p2hgypt4gl47wlwyk;1;1;0.16023227;31.07.2026;31.07.2026
bc1qpuf7k60tgm5u7vuagjv08rqgqv8c7u44js90e6;1;1;0.15996173;24.10.2021;24.10.2021
bc1qpxc7p6c77x59qwf55zgx8tfx0u9nu0tqy75kz8;1;1;0.15969113;28.03.2024;28.03.2024
bc1q6cllc3678hyfrhku9w56267tru3sqs03825547;1;1;0.15900453;01.07.2024;01.07.2024
bc1qhxh2haqfcsw4hqe4ufp0wqm4eyz46y5x4tnde9;1;1;0.15888005;18.05.2024;18.05.2024
bc1q3pmw2wzmhvpw7waefsdy0lcpw0m0prejt2umje;1;1;0.15871546;31.07.2026;31.07.2026
bc1qs2ph4ef766reg03396qqh8z2chpqf2wv856sra;1;1;0.15814409;07.11.2024;07.11.2024
bc1qygwdhv9up9hhz3n8r3dcy6t470ejsh66qwcxw6;1;1;0.15787028;09.04.2024;09.04.2024
bc1qmx85etnjuz4ex8qgynrc2kw037klkehkz8ngc6;1;1;0.15726923;14.03.2024;14.03.2024
3HUp4qhEZJckeSMiB9ishbpXTXLQQ9YuPe;1;1;0.15639778;05.08.2022;05.08.2022
bc1qw4ddymjd4szj9krgydf7y0hdzsc3ae5drgmevv;1;1;0.15626198;06.04.2024;06.04.2024
3KMtzSnuVU4AKpB2Yrgm6Po1CFF42BXCto;1;1;0.15542733;30.10.2025;30.10.2025
bc1q4dvpltnumztf7jc3zu0cr0kmrd3v7urpdnvgl2;1;1;0.15537;04.09.2023;04.09.2023
bc1qk7cal84wfmg8sjsgu7ualvk9mtwtrtrruk2s9q;1;1;0.15534454;04.07.2022;04.07.2022
UNKNOWN:0020ea0cda3b1b93c8ae4d754b1a564f12385952;1;1;0.1551;24.03.2025;24.03.2025
bc1qqde3u4k0zd70a7rdfm0hlys6s6c349tjt0qlmu;1;1;0.15497305;07.07.2023;07.07.2023
bc1qzq09yq7m93vkjt8gqzlghg05f35gte7lxj3v2x;1;1;0.15459104;14.10.2024;14.10.2024
bc1pt8fu9eht3zv06lleza79jqvh080lxtvu3njcp8a0cu5ur48yp4wsfcgju8;1;1;0.15444254;10.01.2026;10.01.2026
bc1q72qpuqwwlw4xjjk6fe33hck3v7y32mqnx6znzu;1;1;0.15385177;26.03.2021;26.03.2021
bc1qswev4fduts837cs7475rvfvp8nspuz04mn98ha;1;1;0.15379238;24.05.2023;24.05.2023
bc1qv6r53549t2ytnr7zjm5arfrmysqctc6ws82vgl;1;1;0.15358896;08.12.2021;08.12.2021
UNKNOWN:00206c5c3a3dc59048ee408ef1d26481881e6044;1;1;0.15332964;13.04.2024;13.04.2024
bc1q4udsrwntuyxfehrx8mxluv5jl4x30scjlupeea;1;1;0.15321581;01.11.2025;01.11.2025
bc1q3dwvlyngfeqnnz87wfd5t9m2evgw886wjl93l2;1;1;0.15265097;07.11.2024;07.11.2024
bc1q9v8cxzmcntdhcsw5dqzl6dgl327waxnv9gjmp3;1;1;0.15260218;15.07.2022;15.07.2022
3PpQbCz1CYZKLm1CiAGdXGL2hzm845r1EK;1;1;0.15251523;23.07.2025;23.07.2025
bc1qgpt4lvsjjr8fn6vq623m4p3ykxpmt8txgh75mp;1;1;0.1515877;31.07.2026;31.07.2026
38V7ZLi2REB5zsedSCZ1QoWjVwLGtofjWD;1;1;0.15092079;05.03.2022;05.03.2022
bc1q36q7cjvhag2ttczg3zszuz8wej8gq3686zxm5z;1;1;0.15026446;31.07.2026;31.07.2026
bc1qfnvkjg6tw6l9rnz74x5dcfr2k9nd30scdamusa;1;1;0.15;09.12.2022;09.12.2022
bc1qdtsrdtqfqx0kuaes2raszvuq2cvy5k8zujtpmt;1;1;0.15;12.03.2022;12.03.2022
bc1qsqne372wnjdpl779p3j44fgk5enaravqddn3xj;1;1;0.15;29.01.2025;29.01.2025
bc1qf2c9fqduznswpy9tr5nykc5xpsyd7uk32p57td;1;1;0.15;03.08.2022;03.08.2022
bc1qgqxv70dhsa3ax6fuduyewhh3v7jlhelgl873sa;1;1;0.15;08.02.2024;08.02.2024
bc1qh2q50cn9wsecctzcksu4xwkpsyn3456rzme74n;1;1;0.15;09.07.2023;09.07.2023
3FcsdLoQXczP1Tz7TaFGpwRUTkPTVo72ME;1;1;0.15;21.08.2022;21.08.2022
bc1qnh7t732puegdhkj3cplpme7gnylwma8dv2uwyh;1;1;0.15;14.06.2024;14.06.2024
bc1qpk5flwd8fhnfjtpgg0nrver68lyunvrugmv8ax;1;1;0.15;06.07.2025;06.07.2025
bc1q48ledr6pnw29xhgpuxcpj30mute6x964gcttyz;1;1;0.15;25.08.2024;25.08.2024
bc1qfw9lawwqqnw5s84cqw0quyq0u933ngunxxj65j;1;1;0.15;04.07.2025;04.07.2025
3Hmgxq8tmr9epf5zuv2FWpCjQhcwMs9k97;1;1;0.15;31.03.2024;31.03.2024
bc1qzjwndhl2z0awwz8lmjzxlh2scw6fsu0ente0k0;1;1;0.15;11.12.2022;11.12.2022
bc1qdpgkjfldwstjxnu5fgfke4dr4juhyhddcdg9q2;1;1;0.15;09.01.2024;09.01.2024
bc1qnc7fvz9c5s5m6hkx9cnlk6dawy75lgqeuv9629;1;1;0.15;26.06.2025;26.06.2025
bc1qfrtlu606qez69zlnrs5y3d2nq236edenfsdrrm;1;1;0.15;06.04.2024;06.04.2024
UNKNOWN:0020393ae58318c5e516909acca6476c97c8dfe1;1;1;0.15;22.12.2023;22.12.2023
bc1qr9djxzm0gk4a7yspq7zma3q0mn4af6q5evzq92;1;1;0.15;17.02.2022;17.02.2022
bc1qjp2pjyyu29xwc3pqr3hdc05p4w7f34eah4j5u9;1;1;0.15;01.07.2024;01.07.2024
bc1qw58q3rrzvfqd0teuqhl9f4ycuya2wfrs9ujjet;1;1;0.15;06.07.2024;06.07.2024
bc1qqlynpn958njfdlh7d0gjcgguqtf9mgu9qqv522;1;1;0.15;24.10.2021;24.10.2021
bc1qp9ejlqp2xg0xfznnrfhwaans3ku8zn6rkzn8hy;1;1;0.15;18.07.2022;18.07.2022
bc1qghtcfvtshrpkxplahzd7m50w482xwmnt5z3n7l;1;1;0.1499967;26.09.2021;26.09.2021
bc1q5cuypyupg4v6r8ujyrqn94jv2zv5hx6ellzewd;1;1;0.14998025;05.02.2026;05.02.2026
bc1q7xmlgwf0v0e5lu9eq0r9d2vza4fj0xc4wmdnmt;1;1;0.14997657;12.07.2022;12.07.2022
bc1qavsxvjgvwkw5y72m2ew85v94vh8ufq6nz8s4g3;1;1;0.1499747;07.05.2021;07.05.2021
3M8AjjaiNxZfUutgx95Y5u34uLwMsq2AXF;1;1;0.14992894;29.09.2023;29.09.2023
bc1qptcqm4m8wlxm4c7lg64ckgzjxatlw50tvcx8nd;1;1;0.1499;13.12.2025;13.12.2025
bc1q64jp9lye4fsaarrxf7jay2ja0496l3vafet57e;1;1;0.14983887;03.05.2025;03.05.2025
37nJdzoQ8W6HDhK2rLL73zHsGRJrscanRi;1;1;0.1493624;14.05.2024;14.05.2024
1CjtPLJ8Bze6RvYfQRU1UutL2n6R7uuSAU;1;1;0.14903;18.09.2023;18.09.2023
bc1qgh6zvhut8qg0quj5n5vy9ydx82l5536r92ncac;1;1;0.14889572;06.08.2024;06.08.2024
bc1qyysmjnux0fp0vkql9gn6u4xclzjdcd38ful2xe;1;1;0.14821437;06.11.2021;06.11.2021
bc1qn9ept5tzsnu4ld6zkvx5s3anmexg9fjwr59ldp;1;1;0.14808784;31.07.2026;31.07.2026
bc1qnezrnes960lzvvac73v2t5ygg7fpay4gue5gt2;1;1;0.14702746;02.08.2024;02.08.2024
bc1q4h3sr7zx6pyrj7q7dqefpwsppfulpm3svffdkm;1;1;0.14698454;07.11.2024;07.11.2024
bc1q25fkndfuy3mssq2g6m6w658xv4pl0ejp8p338r;1;1;0.14601763;03.10.2023;03.10.2023
bc1qs6kzj85s7g5yppwzh8rrlr2dsp255km2yzn5se;1;1;0.14599056;03.10.2023;03.10.2023
bc1qudk5hq57n5an8se9fm03t0mvx5hzwfg7p4yg97;1;1;0.145387;07.11.2024;07.11.2024
bc1qwhhzue9uye8j22umz4ltgfmgjz6tp8d9htqmc8;1;1;0.14498031;07.11.2022;07.11.2022
bc1qwa34yy5urejwavu47k5yxzw4fyexhc4nffthq8;1;1;0.14481211;09.05.2023;09.05.2023
UNKNOWN:0020cebfc5aebbc8a95d61acb231f3bbdc0701be;1;1;0.14346885;13.04.2024;13.04.2024
bc1qqpe6c08467mu725ca3389ycs8xavddvymvz55f;1;1;0.14309372;31.07.2026;31.07.2026
32SvVCr5EW2ZaBcG3CAkueR7Z37DvJuHKq;1;1;0.143;13.02.2022;13.02.2022
bc1quul4rvpenrzk972kk6ypmug3fg8hpa6wld0x3j;1;1;0.14289945;01.12.2023;01.12.2023
bc1qvm3rdqxcqtz3tkx453yhkgc7fnyvwcu308wpjr;1;1;0.14210464;31.07.2026;31.07.2026
bc1qa2tx6zepm9uxwfy3kvkwp6wyv0z8g9vr4fx057;1;1;0.14159016;26.09.2022;26.09.2022
bc1qyc7vv4l2w2cf2e39l74w95526xqpmq86ymx9l9;1;1;0.14112994;31.07.2026;31.07.2026
39AbQFf3iW5kuXE9U6e3vQCmd7Gk9dRg3T;1;1;0.14104177;18.07.2025;18.07.2025
bc1qjmr9j29jxnev98zfwyuffw3zutdw7np4ytxp6s;1;1;0.14096439;07.11.2024;07.11.2024
bc1qytjyjrw396wz5zchjaxpemapmghrxpkal4xlz5;1;1;0.14070033;05.04.2022;05.04.2022
bc1pcd84w2gcjnux0nyzs6z8e5tem74k8fm4w7l4q8nqlngcwgdg7fcspz2at7;1;1;0.14;10.01.2026;10.01.2026
bc1qddw69rynvknrsykmjxr6hzm6r39cjktlgxay6d;1;1;0.14;26.03.2024;26.03.2024
bc1q06e7dt9v7uznfg5w50rv6ermw7lyd72gdhcmqw;1;1;0.13948093;07.11.2024;07.11.2024
bc1qpwjxl7tpeywnxqn39rt8htxgn66l34uucde2zs;1;1;0.13834244;30.09.2024;30.09.2024
3CnUSFNfwK7weinqERinB6nY3VG2BhXe6m;1;1;0.13808779;17.10.2022;17.10.2022
3Ew8GLH7iMCAGK6DAtc2UYBf5dFKWD7xia;1;1;0.138;07.11.2021;07.11.2021
bc1qeaersh7sxkr4de3h9yxr8hxp6cm8f7y079eduw;1;1;0.13742205;31.07.2026;31.07.2026
1DbLRTrS4KixrRBoq4ov8rz9U8osdHMPwD;1;1;0.13700053;25.01.2022;25.01.2022
32ZZTuZnHegQPVorsRqKMAeDgV3btcv5tD;1;1;0.13673526;21.10.2021;21.10.2021
1AwHBHSfpTowbrnJYTXjZkndjdixHx4VfC;1;1;0.13653623;25.01.2022;25.01.2022
bc1q2c8ptyecjcun0uemmr0nsep8d9nysx207zx5lw;1;1;0.13627691;15.10.2024;15.10.2024
UNKNOWN:002028304efb1120c70b050e07ebcfe5918421e1;1;1;0.13552249;25.06.2021;25.06.2021
bc1q238u8ag72rsq7vlzu8u8r7wm3lwz9qf547xx9y;1;1;0.13524842;15.02.2023;15.02.2023
bc1p4tzuec53k8agc3rwscwjq34nkxhzwgjkls7rslxs4tg7j66ywwks9va7wk;1;1;0.13523761;10.01.2026;10.01.2026
bc1qqxdqw2t84ajn0pmekkttc96lp976p96nkx6my8;1;1;0.1347026;07.11.2024;07.11.2024
bc1qvaexkkuw8y6ul4pldpn6pwlwu3wlwl3geqa8x8;1;1;0.13382855;07.11.2024;07.11.2024
3KDeWFLGAM8Em2sEzCHhUow4YuEMQhdKFU;1;1;0.13324057;29.03.2025;29.03.2025
bc1q78jx7jvf09cna4allw7xaz8vlav7tu6u987jm8;1;1;0.13308064;08.03.2024;08.03.2024
bc1qvu2mweq4hm0ykvmz6pnr3hxplx63wazxqrgch6;1;1;0.1324942;18.07.2023;18.07.2023
3FYT4nuPY2FrTiEaR4iHfvAd4k3awGnuVz;1;1;0.13227071;08.04.2024;08.04.2024
bc1qj9vhdnhjcsk2g2qrt4snwaea6wwd62gj4q9we5;1;1;0.13191914;07.11.2024;07.11.2024
bc1qjt5g00vy8xj6jl5720c2zuwmf254q5ylc9kxmk;1;1;0.13186892;13.03.2025;13.03.2025
bc1q0yc4w2cw3tnjupq2qcj54qwd0y5e6xm8ptk4y8;1;1;0.13175702;07.11.2024;07.11.2024
34FEeuPLdhp3UdvXJgfFtMmGEQKTSAceUn;1;1;0.13169282;09.11.2021;09.11.2021
bc1qf3y06gn0ap5uyqlp0mpns47whtqwy4xgamus7m;1;1;0.13138109;07.11.2024;07.11.2024
3MgbLwR9DUhv63FgDaPnveEDGHR1emm6NA;1;1;0.1313;23.10.2021;23.10.2021
bc1q4vstz5074ctq7qrrwvkghhudkvw0nut2ggzfa6;1;1;0.13104214;12.06.2023;12.06.2023
bc1q8ssxrnxh90dyhhjfxkkp4swh552zqnn5ajlnc2;1;1;0.13095198;30.10.2023;30.10.2023
bc1qlwka3yytq773648s5jmue8knh299rayl64gly7;1;1;0.1300814;07.11.2024;07.11.2024
bc1qy6hyejdv4z0dm42ey62nh6yhdrh89mp8f86wwk;1;1;0.13;16.07.2026;16.07.2026
bc1qus0z9jrprrhv8cuxjqzz02urrgyl9n7c2uuy27;1;1;0.13;07.05.2024;07.05.2024
bc1q43vjmmpphjc2t4ads5yj847w270ujlrgtgq53n;1;1;0.13;15.03.2023;15.03.2023
bc1qtcuwfkuhz885ag8c6zenuyjpja06cff72lxadm;1;1;0.12999859;21.03.2022;21.03.2022
bc1qda26t5vg6jj7u37wlq2cheh0x4shlagre9zw8m;1;1;0.12998966;16.08.2022;16.08.2022
bc1qwgrx7st3e45wk82ytzgxxcf3j2khy34crle5eg;1;1;0.12992347;06.02.2024;06.02.2024
bc1qwsf0r3vl3uwmh0m2sf4g3gn2d0mct5wvdr3p3d;1;1;0.12982903;31.07.2026;31.07.2026
bc1qzud3rx5pnaj9649w4mfv7dsck5jdu9kkuhtpcy;1;1;0.12954;03.09.2024;03.09.2024
bc1q769w9c2xspkecnldk68kvjdh87fz4p0e5ws37a;1;1;0.12890904;07.11.2024;07.11.2024
bc1q58p4dd9chun0u5scdqgrvjen3x3mwdlxjp2nf9;1;1;0.12864553;27.03.2026;27.03.2026
bc1q95rr4usc66ghq98p6ff9feks75xxkk6ushzx3d;1;1;0.12821135;07.11.2024;07.11.2024
bc1q9zk2cxaf0ja5t7278p39cd840q87nvv8f0hfmt;1;1;0.12818678;06.05.2026;06.05.2026
bc1qyauvttvr440ymtzkt70cq0vle479c4tdq8glm3;1;1;0.128;21.10.2025;21.10.2025
3LvHiCuEzSiJLTQ9kBhVtC9vNee311WCpQ;1;1;0.127134;01.09.2021;01.09.2021
bc1qc7kz2eprxn0l2glmjjjv6n4u0qz9up69zqs859;1;1;0.12703604;07.11.2024;07.11.2024
bc1q8tcu6kclv8rylmaw0680wes602jsutn6jwexqm;1;1;0.12621648;03.05.2024;03.05.2024
bc1qm4r8nzllfmhafc9qq8ecg0605pm6prc7gq64jn;1;2;0.12594785;08.02.2026;15.03.2026
3C27M8SiAvPEoVYEmiGzvyRdUN4UGkruog;1;1;0.12564949;17.09.2023;17.09.2023
bc1q4tjemg0p4av8pt8uxqn9xl7a5p5nl3pa6lpjz0;1;1;0.12564606;31.07.2026;31.07.2026
bc1qw6jeksecv3wakgyfcng3t49u92x5lnhxrc4fun;1;1;0.12548383;12.10.2022;12.10.2022
3DdYjRQNqvXUdQfDRp1GUFMVpyR3yzShTU;1;1;0.125;28.02.2024;28.02.2024
UNKNOWN:00200ac523458e9a158ee4c2c6e1d3728ac31fc2;1;1;0.12481513;08.05.2025;08.05.2025
bc1qunk5jdzv2jjyjgp8tqxkwv2y60jtqx0qxwve5e;1;1;0.12476114;31.07.2026;31.07.2026
bc1qetmlgf0ahlshqn3pm4jnds5uj2wx654tmzn5p8;1;1;0.12468673;07.11.2024;07.11.2024
3NVySfp4dmYDWQtDEjhSQNVwjR8QnzZhuf;1;1;0.12467319;31.07.2026;31.07.2026
bc1qhld45h5cqmy9h9qt93we80nw2crjmarcjwsuz6;1;1;0.12447405;31.07.2026;31.07.2026
bc1q3k9rp3ct6d9kzmccckd07fqedpw5rm9dqmw2wf;1;1;0.12421026;07.03.2024;07.03.2024
bc1q6elh64myuurcpgljm5rl2hca827dvt00nclwd8;1;1;0.12420012;01.08.2023;01.08.2023
bc1qhzypmg6wzwdcy6h43swqkdtnn05mxeymvmcw5r;1;1;0.1241809;08.12.2023;08.12.2023
UNKNOWN:00202f04a9fd1154a8ae1d2124193c67887dd156;1;1;0.12381093;14.12.2024;14.12.2024
bc1qwaknhmtdenasttkwwq9dmu78fpd8w5vva98m3m;1;1;0.12369093;07.11.2024;07.11.2024
bc1qzemerftasre8x3swat3z0eds0f74pvdvz4k4md;1;1;0.12335368;31.07.2026;31.07.2026
bc1qedwjpwfgjqdqg2hmgdv4nehgqgllwymtaz0dva;1;1;0.12321543;31.07.2026;31.07.2026
bc1qzgjtv6d9sxt4xwd8fa3hg7xx52zcz9px26cafa;1;1;0.12265693;16.07.2024;16.07.2024
3E5TeQVumPABWyiot3FrSW38orE69vWTwS;1;1;0.12263067;01.01.2025;01.01.2025
bc1p4mlm2uk4d9qealfj9znfh8mq68jw7tjx5u6ah0j43awsm952r4squ2fz9l;1;1;0.122128;09.12.2025;09.12.2025
bc1qpvvtpgekqdze2qq843mqzua7ledazqnjgkpcg6;1;1;0.12189333;31.07.2026;31.07.2026
bc1qqh7vlwv79jkrxjvmqregx0pssdfxq84fmpw2qn;1;1;0.12172363;28.02.2023;28.02.2023
bc1q45a93etpnaypqrmlntgstk3c94qeg7047qf0n0;1;1;0.12115154;31.07.2026;31.07.2026
bc1qm9nzpnl448gwueetm3qefuzhu5eelsd6f7yd8e;1;1;0.121;23.04.2023;23.04.2023
bc1q3gpz3nlt93nzr6660hvz6nzp8vkteadqw64qd4;1;1;0.12097386;26.03.2023;26.03.2023
bc1qs23j222530yqgt9ungh66qalchwzsvxjdtln74;1;1;0.12057427;07.11.2024;07.11.2024
bc1qcjcnnn4834yap0uzlnczvfuz48x47k6wf6jhl9;1;1;0.12038588;22.12.2021;22.12.2021
3LnoB4JUeVzJUG9LCRNQ76o3qPbQN59Cqu;1;1;0.12019857;15.12.2021;15.12.2021
bc1qn5wxqxt5ca5rr9h6wxd73qrugwgu2hr9g2mveg;1;1;0.12;13.10.2024;13.10.2024
bc1qg09mtsx8h6uyyxszrw3snfq883mtlh55ga27wg;1;1;0.12;30.09.2022;30.09.2022
bc1q95tg9q88jyc7ttlqg90r9qgx8acgjs764a40xy;1;1;0.12;05.02.2022;05.02.2022
bc1qpjjvtuhcxvnurkc0vegddwtcdpy8ye42y2scl6;1;1;0.12;21.09.2024;21.09.2024
3CEHnqzg28Fwssne42kZcRjL5RVEBKgTYZ;1;1;0.12;10.01.2022;10.01.2022
3KvP4Jy5xJCvv3GWLMW3P3KPR89zTtWeYK;1;1;0.12;12.11.2024;12.11.2024
bc1q45ans25lvtl0acmwkmkqk48drmaypmdqztfvjf;1;1;0.12;02.01.2024;02.01.2024
bc1q8v4hrp7wg6pax8kyk7l2tcvp9ajdunqaly8aps;1;1;0.12;08.02.2024;08.02.2024
3AAm6NrPkmJe4oP64Yu1GMu6poCtHDajeN;1;1;0.12;10.01.2022;10.01.2022
bc1qt0mgf5vhkx35ds5qlf65zw6gpnurnhy9q0m766;1;1;0.12;02.02.2024;02.02.2024
bc1qghyfxv709alczhap42vf57vcpcnl4rzwkj26ds;1;1;0.11999296;06.10.2022;06.10.2022
bc1qw7uwyypz8qplhklq829n5gjen3mn9vru6r52yr;1;1;0.11997;11.11.2023;11.11.2023
bc1qpy0keg5lasla9zcx2h2nznluduk748uprvqysv;1;1;0.11993384;31.07.2026;31.07.2026
bc1q3uaemuwuec3y2hjwqfvgj68q90vv83lkdpsr53;1;1;0.11980843;08.08.2025;08.08.2025
bc1qnemvlsvne0amt36nej8g5vydnv5435dgv95gr0;1;1;0.11910937;09.06.2022;09.06.2022
bc1quzcendhl65as3t5t4gu6pevklcyym67el4rs9d;1;1;0.11832251;07.11.2024;07.11.2024
bc1qka4pwxp9jlnew8c7xrse7krgne7qphm2qfszmj;1;1;0.11819559;12.09.2023;12.09.2023
UNKNOWN:0020c929c6e31966a498bd2be62479a802cb3607;1;1;0.11813409;29.11.2024;29.11.2024
bc1q25yhn2adj8n5mfww35reepsxq352cac96pgse3;1;1;0.11808592;06.08.2023;06.08.2023
bc1q6klpq3k7aelmswmmqum97xvfqnc9rejwnnvxvt;1;1;0.11610504;07.11.2024;07.11.2024
bc1qy7rwlkv2qcxqtaxu8rkdcsvu8ct4vph9a6zlaq;1;1;0.1156482;31.07.2026;31.07.2026
399hD1SNSm8yMZvqJb3jMkSFYFFYdC1kts;1;1;0.11561525;31.07.2026;31.07.2026
bc1qs8nzcqt8v9ukj3lh8avy54t8sw0un329dygw95;1;1;0.11509804;01.07.2022;01.07.2022
bc1q72ngmdkjcdy0gyvr8393stcqr6mlj2a2lq9mnf;1;1;0.115;19.09.2024;19.09.2024
3NpcU2zxDFYrK4BQMLj6wP2F33beE8XKkK;1;1;0.11424165;23.01.2022;23.01.2022
bc1qwhsg0vgadm269q2kf2sg6cg89qnmt3s4eeh5ud;1;1;0.11418989;31.07.2026;31.07.2026
UNKNOWN:00200b34474daa954a46288325b62be07134e40a;1;1;0.114;31.01.2024;31.01.2024
bc1pqewehufxznqqxe5xmah4mquun03npdhvtd0s2aykn7zj4egudlgsdt4lpn;1;1;0.11370053;13.01.2024;13.01.2024
126Q1sFzD7GgbK1neErZ8ra1h1HdoQLpDx;1;1;0.11365;29.09.2025;29.09.2025
bc1qfwlqkg2n59xr8szju90ctqdxl9khr477uu5326;1;1;0.11364691;05.06.2022;05.06.2022
383cBcmupyobGeN4qoD29xRxhVLm5kdjbo;1;1;0.11312217;22.04.2025;22.04.2025
bc1q992hxrymu4g54u2caeae52w2f0mm9va6dr30r3;1;1;0.1123078;31.07.2026;31.07.2026
bc1quw8d8nwfxsyrvfpsa8lcr0v4ft5k3pv3wx5gv8;1;1;0.1123;11.12.2023;11.12.2023
bc1qque670vr0tcmtkmhfa4sdma9w2s6wnj39pc68z;1;1;0.11219975;30.01.2025;30.01.2025
bc1q4e0yttfdtu88zjxw04a6crv2j9r65g3wz76nsx;1;1;0.11168619;07.01.2024;07.01.2024
bc1q92v28q25lm4fzhmc05fqdq337mzyr23l5qe8x2;1;1;0.11111922;31.07.2026;31.07.2026
368cLSNyqnHNGMdbdCCqqMuCX9Wb6aasSa;1;1;0.111;27.12.2021;27.12.2021
UNKNOWN:0020a6ea6573c29a1fce299c42ad5e0d0c74f660;1;1;0.11096974;26.02.2025;26.02.2025
bc1qtuhrzfxycdcjzu6dkqud8n8xpeafe5l8pgtm67;1;1;0.11066167;03.02.2025;03.02.2025
bc1qf3ha8y5p4zgty25zlytdn396htapwuhatp9xqg;1;1;0.11021892;02.08.2025;02.08.2025
bc1p6jmnwc2pwj8akdjgjwn7tsnvlt5w6lvzen76en67j20847hpv6pqeytpc0;1;1;0.110217;12.01.2026;12.01.2026
bc1qyeall7w86ge2ewwrfy4kyhhz4gldx34v2pt2rr;1;1;0.11001373;20.01.2023;20.01.2023
bc1qgp0h7uce8763rgw887qqq86ldu9pnm49na3jrh;1;1;0.11;12.11.2024;12.11.2024
bc1qhuhvgef6edm8h69ppg0gcwmg6mh90jd48ld02r;1;1;0.11;24.10.2021;24.10.2021
bc1qv0ntr2a2ur7lr55wa8lfe39rvr4vnwumvh7ya8;1;1;0.11;23.10.2021;23.10.2021
bc1qtmy5mu9vlkme9qsjgftqnvs4973j6axt6f8mju;1;1;0.11;03.02.2022;03.02.2022
bc1qr5ysr5yfclwkpyrmhykze38l9y2cu0afhzw48t;1;1;0.11;23.10.2021;23.10.2021
UNKNOWN:0020c76756a74e00fa547f8de0a50a6cc8ae724d;1;1;0.11;15.06.2022;15.06.2022
bc1q30j470ft2u982yuykmph0n04freue0ey7hnw0v;1;1;0.11;06.08.2024;06.08.2024
bc1q46p358jxtvfsgpyd6mmww0l8ked8zh6yup9efw;1;1;0.11;24.10.2021;24.10.2021
bc1q5wxl5txxxku2t6p9yf2q6rwluxwdth3xax4yxz;1;1;0.11;14.12.2021;14.12.2021
bc1qrntwea88padqxzpm40s8e9jcnx4e3q8ya2ta8w;1;1;0.11;23.10.2021;23.10.2021
bc1qahr8qysenhlqzv784k3v6rvhl2dma7y3ff39hw;1;1;0.11;13.07.2023;13.07.2023
3BNppFTCCrGmV4LZjuZYqxwjt2t1R3ncHY;1;1;0.11;22.02.2025;22.02.2025
bc1qzwh9twh3kgdm6nhfl54d2lymh0335esa5g4yv5;1;1;0.11;24.10.2021;24.10.2021
bc1qxvjnnu5p369w245l095xmnhu0pvjz3dksnjwf0;1;1;0.10999692;10.10.2022;10.10.2022
bc1p0s5pasgpayp2mvll7utw2f6zm739np7pryvpwtu0vq8gqu9qxk0q5spl9e;1;1;0.109991;12.01.2026;12.01.2026
bc1qet3wuxdrzq25rvm3krdxcgk3yfxuqjwdaupzrx;1;1;0.10998163;19.10.2022;19.10.2022
bc1qd0ezh52yfagqgdr4h3c48k83c089cqvmryvsch;1;1;0.10998081;28.10.2023;28.10.2023
bc1q63jfzjklvnvdn9vdnd39ye8n59m38w8ec30fw7;1;1;0.10987923;31.07.2026;31.07.2026
